日付,都道府県コード,都道府県名,各地の感染者数_1日ごとの発表数,各地の感染者数_累計,各地の死者数_1日ごとの発表数,各地の死者数_累計,各地の直近1週間の人口10万人あたりの感染者数
2021/7/7,01,北海道,67,41596,0,1411,5.03
2021/7/8,01,北海道,62,41658,0,1411,5.47
2021/7/9,01,北海道,50,41708,1,1412,5.92
2021/7/10,01,北海道,64,41772,0,1412,6.57
2021/7/11,01,北海道,56,41828,0,1412,6.9
2021/7/12,01,北海道,47,41875,0,1412,7.24
2021/7/13,01,北海道,60,41935,1,1413,7.73
2021/7/14,01,北海道,75,42010,0,1413,7.89
2021/7/15,01,北海道,85,42095,2,1415,8.32
2021/7/16,01,北海道,73,42168,1,1416,8.76
2021/7/17,01,北海道,111,42279,1,1417,9.66
2021/7/18,01,北海道,107,42386,0,1417,10.63
2021/7/19,01,北海道,70,42456,1,1418,11.07
2021/7/20,01,北海道,104,42560,0,1418,11.9
2021/7/21,01,北海道,118,42678,0,1418,12.72
2021/7/22,01,北海道,140,42818,1,1419,13.77
2021/7/23,01,北海道,79,42897,3,1422,13.89
2021/7/24,01,北海道,118,43015,0,1422,14.02
2021/7/25,01,北海道,113,43128,0,1422,14.13
2021/7/26,01,北海道,137,43265,1,1423,15.41
2021/7/27,01,北海道,138,43403,1,1424,16.06
2021/7/28,01,北海道,227,43630,0,1424,18.13
2021/7/29,01,北海道,260,43890,0,1424,20.42
2021/7/30,01,北海道,250,44140,0,1424,23.68
2021/7/31,01,北海道,284,44424,1,1425,26.84
2021/8/1,01,北海道,267,44691,0,1425,29.77
2021/8/2,01,北海道,217,44908,1,1426,31.3
2021/8/3,01,北海道,211,45119,0,1426,32.69
2021/8/4,01,北海道,366,45485,0,1426,35.33
2021/8/5,01,北海道,342,45827,0,1426,36.9
2021/8/6,01,北海道,283,46110,1,1427,37.52
2021/8/7,01,北海道,347,46457,1,1428,38.72
2021/8/8,01,北海道,308,46765,0,1428,39.5
2021/8/9,01,北海道,310,47075,0,1428,41.28
2021/8/10,01,北海道,347,47422,1,1429,43.87
2021/8/11,01,北海道,351,47773,0,1429,43.58
2021/8/12,01,北海道,480,48253,0,1429,46.21
2021/8/13,01,北海道,454,48707,0,1429,49.47
2021/8/14,01,北海道,479,49186,1,1430,51.98
2021/8/15,01,北海道,366,49552,0,1430,53.09
2021/8/16,01,北海道,357,49909,0,1430,53.98
2021/8/17,01,北海道,410,50319,3,1433,55.18
2021/8/18,01,北海道,595,50914,0,1433,59.83
2021/8/19,01,北海道,575,51489,1,1434,61.64
2021/8/20,01,北海道,523,52012,1,1435,62.95
2021/8/21,01,北海道,579,52591,0,1435,64.86
2021/8/22,01,北海道,529,53120,0,1435,67.96
2021/8/23,01,北海道,420,53540,1,1436,69.16
2021/8/24,01,北海道,426,53966,1,1437,69.47
2021/8/25,01,北海道,568,54534,0,1437,68.95
2021/8/26,01,北海道,504,55038,0,1437,67.6
2021/8/27,01,北海道,382,55420,1,1438,64.91
2021/8/28,01,北海道,457,55877,2,1440,62.59
2021/8/29,01,北海道,359,56236,2,1442,59.35
2021/8/30,01,北海道,266,56502,3,1445,56.42
2021/8/31,01,北海道,305,56807,4,1449,54.11
2021/9/1,01,北海道,351,57158,3,1452,49.98
2021/9/2,01,北海道,314,57472,1,1453,46.36
2021/9/3,01,北海道,251,57723,2,1455,43.87
2021/9/4,01,北海道,224,57947,1,1456,39.43
2021/9/5,01,北海道,218,58165,0,1456,36.74
2021/9/6,01,北海道,123,58288,1,1457,34.02
2021/9/7,01,北海道,137,58425,3,1460,30.82
2021/9/8,01,北海道,180,58605,0,1460,27.56
2021/9/9,01,北海道,144,58749,0,1460,24.32
2021/9/10,01,北海道,117,58866,0,1460,21.77
2021/9/11,01,北海道,156,59022,1,1461,20.48
2021/9/12,01,北海道,116,59138,0,1461,18.53
2021/9/13,01,北海道,55,59193,1,1462,17.24
2021/9/14,01,北海道,91,59284,1,1463,16.36
2021/9/15,01,北海道,110,59394,1,1464,15.03
2021/9/16,01,北海道,94,59488,1,1465,14.08
2021/9/17,01,北海道,84,59572,0,1465,13.45
2021/9/18,01,北海道,77,59649,0,1465,11.94
2021/9/19,01,北海道,75,59724,0,1465,11.16
2021/9/20,01,北海道,50,59774,1,1466,11.07
2021/9/21,01,北海道,36,59810,0,1466,10.02
2021/9/22,01,北海道,56,59866,0,1466,8.99
2021/9/23,01,北海道,76,59942,0,1466,8.65
2021/9/24,01,北海道,63,60005,0,1466,8.25
2021/9/25,01,北海道,63,60068,0,1466,7.98
2021/9/26,01,北海道,54,60122,0,1466,7.58
2021/9/27,01,北海道,19,60141,1,1467,6.99
2021/9/28,01,北海道,26,60167,0,1467,6.8
2021/9/29,01,北海道,45,60212,0,1467,6.59
2021/9/30,01,北海道,26,60238,0,1467,5.64
2021/10/1,01,北海道,32,60270,0,1467,5.05
2021/10/2,01,北海道,25,60295,0,1467,4.32
2021/10/3,01,北海道,9,60304,0,1467,3.47
2021/10/4,01,北海道,5,60309,0,1467,3.2
2020/1/16,02,青森県,0,0,0,0,
2020/1/17,02,青森県,0,0,0,0,
2020/1/18,02,青森県,0,0,0,0,
2020/1/19,02,青森県,0,0,0,0,
2020/1/20,02,青森県,0,0,0,0,
2020/1/21,02,青森県,0,0,0,0,
2020/1/22,02,青森県,0,0,0,0,0.0
2020/1/23,02,青森県,0,0,0,0,0.0
2020/1/24,02,青森県,0,0,0,0,0.0
2020/1/25,02,青森県,0,0,0,0,0.0
2020/1/26,02,青森県,0,0,0,0,0.0
2020/1/27,02,青森県,0,0,0,0,0.0
2020/1/28,02,青森県,0,0,0,0,0.0
2020/1/29,02,青森県,0,0,0,0,0.0
2020/1/30,02,青森県,0,0,0,0,0.0
2020/1/31,02,青森県,0,0,0,0,0.0
2020/2/1,02,青森県,0,0,0,0,0.0
2020/2/2,02,青森県,0,0,0,0,0.0
2020/2/3,02,青森県,0,0,0,0,0.0
2020/2/4,02,青森県,0,0,0,0,0.0
2020/2/5,02,青森県,0,0,0,0,0.0
2020/2/6,02,青森県,0,0,0,0,0.0
2020/2/7,02,青森県,0,0,0,0,0.0
2020/2/8,02,青森県,0,0,0,0,0.0
2020/2/9,02,青森県,0,0,0,0,0.0
2020/2/10,02,青森県,0,0,0,0,0.0
2020/2/11,02,青森県,0,0,0,0,0.0
2020/2/12,02,青森県,0,0,0,0,0.0
2020/2/13,02,青森県,0,0,0,0,0.0
2020/2/14,02,青森県,0,0,0,0,0.0
2020/2/15,02,青森県,0,0,0,0,0.0
2020/2/16,02,青森県,0,0,0,0,0.0
2020/2/17,02,青森県,0,0,0,0,0.0
2020/2/18,02,青森県,0,0,0,0,0.0
2020/2/19,02,青森県,0,0,0,0,0.0
2020/2/20,02,青森県,0,0,0,0,0.0
2020/2/21,02,青森県,0,0,0,0,0.0
2020/2/22,02,青森県,0,0,0,0,0.0
2020/2/23,02,青森県,0,0,0,0,0.0
2020/2/24,02,青森県,0,0,0,0,0.0
2020/2/25,02,青森県,0,0,0,0,0.0
2020/2/26,02,青森県,0,0,0,0,0.0
2020/2/27,02,青森県,0,0,0,0,0.0
2020/2/28,02,青森県,0,0,0,0,0.0
2020/2/29,02,青森県,0,0,0,0,0.0
2020/3/1,02,青森県,0,0,0,0,0.0
2020/3/2,02,青森県,0,0,0,0,0.0
2020/3/3,02,青森県,0,0,0,0,0.0
2020/3/4,02,青森県,0,0,0,0,0.0
2020/3/5,02,青森県,0,0,0,0,0.0
2020/3/6,02,青森県,0,0,0,0,0.0
2020/3/7,02,青森県,0,0,0,0,0.0
2020/3/8,02,青森県,0,0,0,0,0.0
2020/3/9,02,青森県,0,0,0,0,0.0
2020/3/10,02,青森県,0,0,0,0,0.0
2020/3/11,02,青森県,0,0,0,0,0.0
2020/3/12,02,青森県,0,0,0,0,0.0
2020/3/13,02,青森県,0,0,0,0,0.0
2020/3/14,02,青森県,0,0,0,0,0.0
2020/3/15,02,青森県,0,0,0,0,0.0
2020/3/16,02,青森県,0,0,0,0,0.0
2020/3/17,02,青森県,0,0,0,0,0.0
2020/3/18,02,青森県,0,0,0,0,0.0
2020/3/19,02,青森県,0,0,0,0,0.0
2020/3/20,02,青森県,0,0,0,0,0.0
2020/3/21,02,青森県,0,0,0,0,0.0
2020/3/22,02,青森県,0,0,0,0,0.0
2020/3/23,02,青森県,2,2,0,0,0.16
2020/3/24,02,青森県,0,2,0,0,0.16
2020/3/25,02,青森県,4,6,0,0,0.48
2020/3/26,02,青森県,0,6,0,0,0.48
2020/3/27,02,青森県,0,6,0,0,0.48
2020/3/28,02,青森県,1,7,0,0,0.56
2020/3/29,02,青森県,0,7,0,0,0.56
2020/3/30,02,青森県,1,8,0,0,0.48
2020/3/31,02,青森県,0,8,0,0,0.48
2020/4/1,02,青森県,0,8,0,0,0.16
2020/4/2,02,青森県,1,9,0,0,0.24
2020/4/3,02,青森県,2,11,0,0,0.4
2020/4/4,02,青森県,0,11,0,0,0.32
2020/4/5,02,青森県,0,11,0,0,0.32
2020/4/6,02,青森県,0,11,0,0,0.24
2020/4/7,02,青森県,1,12,0,0,0.32
2020/4/8,02,青森県,0,12,0,0,0.32
2020/4/9,02,青森県,2,14,0,0,0.4
2020/4/10,02,青森県,3,17,0,0,0.48
2020/4/11,02,青森県,5,22,0,0,0.88
2020/4/12,02,青森県,0,22,0,0,0.88
2020/4/13,02,青森県,0,22,0,0,0.88
2020/4/14,02,青森県,0,22,0,0,0.8
2020/4/15,02,青森県,0,22,0,0,0.8
2020/4/16,02,青森県,0,22,0,0,0.64
2020/4/17,02,青森県,0,22,0,0,0.4
2020/4/18,02,青森県,0,22,0,0,0.0
2020/4/19,02,青森県,0,22,0,0,0.0
2020/4/20,02,青森県,0,22,0,0,0.0
2020/4/21,02,青森県,0,22,0,0,0.0
2020/4/22,02,青森県,0,22,0,0,0.0
2020/4/23,02,青森県,0,22,0,0,0.0
2020/4/24,02,青森県,0,22,0,0,0.0
2020/4/25,02,青森県,0,22,0,0,0.0
2020/4/26,02,青森県,0,22,0,0,0.0
2020/4/27,02,青森県,1,23,0,0,0.08
2020/4/28,02,青森県,3,26,0,0,0.32
2020/4/29,02,青森県,0,26,0,0,0.32
2020/4/30,02,青森県,0,26,0,0,0.32
2020/5/1,02,青森県,0,26,0,0,0.32
2020/5/2,02,青森県,0,26,0,0,0.32
2020/5/3,02,青森県,0,26,0,0,0.32
2020/5/4,02,青森県,0,26,0,0,0.24
2020/5/5,02,青森県,0,26,0,0,0.0
2020/5/6,02,青森県,0,26,0,0,0.0
2020/5/7,02,青森県,1,27,0,0,0.08
2020/5/8,02,青森県,0,27,0,0,0.08
2020/5/9,02,青森県,0,27,0,0,0.08
2020/5/10,02,青森県,0,27,0,0,0.08
2020/5/11,02,青森県,0,27,0,0,0.08
2020/5/12,02,青森県,0,27,0,0,0.08
2020/5/13,02,青森県,0,27,0,0,0.08
2020/5/14,02,青森県,0,27,0,0,0.0
2020/5/15,02,青森県,0,27,1,1,0.0
2020/5/16,02,青森県,0,27,0,1,0.0
2020/5/17,02,青森県,0,27,0,1,0.0
2020/5/18,02,青森県,0,27,0,1,0.0
2020/5/19,02,青森県,0,27,0,1,0.0
2020/5/20,02,青森県,0,27,0,1,0.0
2020/5/21,02,青森県,0,27,0,1,0.0
2020/5/22,02,青森県,0,27,0,1,0.0
2020/5/23,02,青森県,0,27,0,1,0.0
2020/5/24,02,青森県,0,27,0,1,0.0
2020/5/25,02,青森県,0,27,0,1,0.0
2020/5/26,02,青森県,0,27,0,1,0.0
2020/5/27,02,青森県,0,27,0,1,0.0
2020/5/28,02,青森県,0,27,0,1,0.0
2020/5/29,02,青森県,0,27,0,1,0.0
2020/5/30,02,青森県,0,27,0,1,0.0
2020/5/31,02,青森県,0,27,0,1,0.0
2020/6/1,02,青森県,0,27,0,1,0.0
2020/6/2,02,青森県,0,27,0,1,0.0
2020/6/3,02,青森県,0,27,0,1,0.0
2020/6/4,02,青森県,0,27,0,1,0.0
2020/6/5,02,青森県,0,27,0,1,0.0
2020/6/6,02,青森県,0,27,0,1,0.0
2020/6/7,02,青森県,0,27,0,1,0.0
2020/6/8,02,青森県,0,27,0,1,0.0
2020/6/9,02,青森県,0,27,0,1,0.0
2020/6/10,02,青森県,0,27,0,1,0.0
2020/6/11,02,青森県,0,27,0,1,0.0
2020/6/12,02,青森県,0,27,0,1,0.0
2020/6/13,02,青森県,0,27,0,1,0.0
2020/6/14,02,青森県,0,27,0,1,0.0
2020/6/15,02,青森県,0,27,0,1,0.0
2020/6/16,02,青森県,0,27,0,1,0.0
2020/6/17,02,青森県,0,27,0,1,0.0
2020/6/18,02,青森県,0,27,0,1,0.0
2020/6/19,02,青森県,0,27,0,1,0.0
2020/6/20,02,青森県,0,27,0,1,0.0
2020/6/21,02,青森県,0,27,0,1,0.0
2020/6/22,02,青森県,0,27,0,1,0.0
2020/6/23,02,青森県,0,27,0,1,0.0
2020/6/24,02,青森県,0,27,0,1,0.0
2020/6/25,02,青森県,0,27,0,1,0.0
2020/6/26,02,青森県,0,27,0,1,0.0
2020/6/27,02,青森県,0,27,0,1,0.0
2020/6/28,02,青森県,0,27,0,1,0.0
2020/6/29,02,青森県,0,27,0,1,0.0
2020/6/30,02,青森県,0,27,0,1,0.0
2020/7/1,02,青森県,0,27,0,1,0.0
2020/7/2,02,青森県,0,27,0,1,0.0
2020/7/3,02,青森県,0,27,0,1,0.0
2020/7/4,02,青森県,0,27,0,1,0.0
2020/7/5,02,青森県,0,27,0,1,0.0
2020/7/6,02,青森県,0,27,0,1,0.0
2020/7/7,02,青森県,0,27,0,1,0.0
2020/7/8,02,青森県,0,27,0,1,0.0
2020/7/9,02,青森県,1,28,0,1,0.08
2020/7/10,02,青森県,1,29,0,1,0.16
2020/7/11,02,青森県,1,30,0,1,0.24
2020/7/12,02,青森県,0,30,0,1,0.24
2020/7/13,02,青森県,0,30,0,1,0.24
2020/7/14,02,青森県,0,30,0,1,0.24
2020/7/15,02,青森県,0,30,0,1,0.24
2020/7/16,02,青森県,1,31,0,1,0.24
2020/7/17,02,青森県,0,31,0,1,0.16
2020/7/18,02,青森県,0,31,0,1,0.08
2020/7/19,02,青森県,0,31,0,1,0.08
2020/7/20,02,青森県,0,31,0,1,0.08
2020/7/21,02,青森県,0,31,0,1,0.08
2020/7/22,02,青森県,0,31,0,1,0.08
2020/7/23,02,青森県,0,31,0,1,0.0
2020/7/24,02,青森県,0,31,0,1,0.0
2020/7/25,02,青森県,0,31,0,1,0.0
2020/7/26,02,青森県,0,31,0,1,0.0
2020/7/27,02,青森県,0,31,0,1,0.0
2020/7/28,02,青森県,0,31,0,1,0.0
2020/7/29,02,青森県,0,31,0,1,0.0
2020/7/30,02,青森県,0,31,0,1,0.0
2020/7/31,02,青森県,1,32,0,1,0.08
2020/8/1,02,青森県,0,32,0,1,0.08
2020/8/2,02,青森県,0,32,0,1,0.08
2020/8/3,02,青森県,0,32,0,1,0.08
2020/8/4,02,青森県,0,32,0,1,0.08
2020/8/5,02,青森県,0,32,0,1,0.08
2020/8/6,02,青森県,0,32,0,1,0.08
2020/8/7,02,青森県,0,32,0,1,0.0
2020/8/8,02,青森県,0,32,0,1,0.0
2020/8/9,02,青森県,0,32,0,1,0.0
2020/8/10,02,青森県,0,32,0,1,0.0
2020/8/11,02,青森県,0,32,0,1,0.0
2020/8/12,02,青森県,0,32,0,1,0.0
2020/8/13,02,青森県,0,32,0,1,0.0
2020/8/14,02,青森県,1,33,0,1,0.08
2020/8/15,02,青森県,0,33,0,1,0.08
2020/8/16,02,青森県,0,33,0,1,0.08
2020/8/17,02,青森県,0,33,0,1,0.08
2020/8/18,02,青森県,0,33,0,1,0.08
2020/8/19,02,青森県,0,33,0,1,0.08
2020/8/20,02,青森県,0,33,0,1,0.08
2020/8/21,02,青森県,0,33,0,1,0.0
2020/8/22,02,青森県,0,33,0,1,0.0
2020/8/23,02,青森県,0,33,0,1,0.0
2020/8/24,02,青森県,0,33,0,1,0.0
2020/8/25,02,青森県,0,33,0,1,0.0
2020/8/26,02,青森県,0,33,0,1,0.0
2020/8/27,02,青森県,2,35,0,1,0.16
2020/8/28,02,青森県,0,35,0,1,0.16
2020/8/29,02,青森県,0,35,0,1,0.16
2020/8/30,02,青森県,0,35,0,1,0.16
2020/8/31,02,青森県,0,35,0,1,0.16
2020/9/1,02,青森県,0,35,0,1,0.16
2020/9/2,02,青森県,0,35,0,1,0.16
2020/9/3,02,青森県,0,35,0,1,0.0
2020/9/4,02,青森県,0,35,0,1,0.0
2020/9/5,02,青森県,0,35,0,1,0.0
2020/9/6,02,青森県,0,35,0,1,0.0
2020/9/7,02,青森県,0,35,0,1,0.0
2020/9/8,02,青森県,0,35,0,1,0.0
2020/9/9,02,青森県,0,35,0,1,0.0
2020/9/10,02,青森県,0,35,0,1,0.0
2020/9/11,02,青森県,0,35,0,1,0.0
2020/9/12,02,青森県,0,35,0,1,0.0
2020/9/13,02,青森県,0,35,0,1,0.0
2020/9/14,02,青森県,0,35,0,1,0.0
2020/9/15,02,青森県,0,35,0,1,0.0
2020/9/16,02,青森県,0,35,0,1,0.0
2020/9/17,02,青森県,0,35,0,1,0.0
2020/9/18,02,青森県,0,35,0,1,0.0
2020/9/19,02,青森県,0,35,0,1,0.0
2020/9/20,02,青森県,0,35,0,1,0.0
2020/9/21,02,青森県,0,35,0,1,0.0
2020/9/22,02,青森県,0,35,0,1,0.0
2020/9/23,02,青森県,0,35,0,1,0.0
2020/9/24,02,青森県,0,35,0,1,0.0
2020/9/25,02,青森県,0,35,0,1,0.0
2020/9/26,02,青森県,0,35,0,1,0.0
2020/9/27,02,青森県,0,35,0,1,0.0
2020/9/28,02,青森県,1,36,0,1,0.08
2020/9/29,02,青森県,0,36,0,1,0.08
2020/9/30,02,青森県,0,36,0,1,0.08
2020/10/1,02,青森県,0,36,0,1,0.08
2020/10/2,02,青森県,1,37,0,1,0.16
2020/10/3,02,青森県,0,37,0,1,0.16
2020/10/4,02,青森県,0,37,0,1,0.16
2020/10/5,02,青森県,0,37,0,1,0.08
2020/10/6,02,青森県,0,37,0,1,0.08
2020/10/7,02,青森県,0,37,0,1,0.08
2020/10/8,02,青森県,0,37,0,1,0.08
2020/10/9,02,青森県,0,37,0,1,0.0
2020/10/10,02,青森県,0,37,0,1,0.0
2020/10/11,02,青森県,0,37,0,1,0.0
2020/10/12,02,青森県,2,39,0,1,0.16
2020/10/13,02,青森県,0,39,0,1,0.16
2020/10/14,02,青森県,2,41,0,1,0.32
2020/10/15,02,青森県,16,57,0,1,1.61
2020/10/16,02,青森県,26,83,0,1,3.69
2020/10/17,02,青森県,17,100,0,1,5.06
2020/10/18,02,青森県,4,104,0,1,5.38
2020/10/19,02,青森県,18,122,0,1,6.66
2020/10/20,02,青森県,12,134,0,1,7.62
2020/10/21,02,青森県,9,143,0,1,8.19
2020/10/22,02,青森県,6,149,0,1,7.38
2020/10/23,02,青森県,9,158,0,1,6.02
2020/10/24,02,青森県,17,175,0,1,6.02
2020/10/25,02,青森県,3,178,0,1,5.94
2020/10/26,02,青森県,11,189,1,2,5.38
2020/10/27,02,青森県,16,205,0,2,5.7
2020/10/28,02,青森県,7,212,0,2,5.54
2020/10/29,02,青森県,5,217,0,2,5.46
2020/10/30,02,青森県,5,222,1,3,5.14
2020/10/31,02,青森県,5,227,1,4,4.17
2020/11/1,02,青森県,9,236,0,4,4.65
2020/11/2,02,青森県,8,244,0,4,4.41
2020/11/3,02,青森県,1,245,0,4,3.21
2020/11/4,02,青森県,11,256,0,4,3.53
2020/11/5,02,青森県,8,264,0,4,3.77
2020/11/6,02,青森県,5,269,0,4,3.77
2020/11/7,02,青森県,2,271,0,4,3.53
2020/11/8,02,青森県,2,273,0,4,2.97
2020/11/9,02,青森県,1,274,1,5,2.41
2020/11/10,02,青森県,0,274,0,5,2.33
2020/11/11,02,青森県,1,275,0,5,1.52
2020/11/12,02,青森県,0,275,1,6,0.88
2020/11/13,02,青森県,0,275,0,6,0.48
2020/11/14,02,青森県,3,278,0,6,0.56
2020/11/15,02,青森県,0,278,0,6,0.4
2020/11/16,02,青森県,1,279,0,6,0.4
2020/11/17,02,青森県,1,280,0,6,0.48
2020/11/18,02,青森県,0,280,0,6,0.4
2020/11/19,02,青森県,0,280,0,6,0.4
2020/11/20,02,青森県,0,280,0,6,0.4
2020/11/21,02,青森県,0,280,0,6,0.16
2020/11/22,02,青森県,0,280,0,6,0.16
2020/11/23,02,青森県,1,281,0,6,0.16
2020/11/24,02,青森県,0,281,0,6,0.08
2020/11/25,02,青森県,3,284,0,6,0.32
2020/11/26,02,青森県,1,285,0,6,0.4
2020/11/27,02,青森県,2,287,0,6,0.56
2020/11/28,02,青森県,0,287,0,6,0.56
2020/11/29,02,青森県,0,287,0,6,0.56
2020/11/30,02,青森県,8,295,0,6,1.12
2020/12/1,02,青森県,4,299,0,6,1.44
2020/12/2,02,青森県,8,307,0,6,1.85
2020/12/3,02,青森県,8,315,0,6,2.41
2020/12/4,02,青森県,6,321,0,6,2.73
2020/12/5,02,青森県,3,324,0,6,2.97
2020/12/6,02,青森県,6,330,0,6,3.45
2020/12/7,02,青森県,13,343,0,6,3.85
2020/12/8,02,青森県,2,345,0,6,3.69
2020/12/9,02,青森県,9,354,0,6,3.77
2020/12/10,02,青森県,4,358,0,6,3.45
2020/12/11,02,青森県,6,364,0,6,3.45
2020/12/12,02,青森県,7,371,0,6,3.77
2020/12/13,02,青森県,2,373,0,6,3.45
2020/12/14,02,青森県,2,375,0,6,2.57
2020/12/15,02,青森県,7,382,0,6,2.97
2020/12/16,02,青森県,1,383,0,6,2.33
2020/12/17,02,青森県,7,390,0,6,2.57
2020/12/18,02,青森県,0,390,0,6,2.09
2020/12/19,02,青森県,0,390,0,6,1.52
2020/12/20,02,青森県,0,390,0,6,1.36
2020/12/21,02,青森県,1,391,0,6,1.28
2020/12/22,02,青森県,5,396,0,6,1.12
2020/12/23,02,青森県,7,403,0,6,1.61
2020/12/24,02,青森県,4,407,0,6,1.36
2020/12/25,02,青森県,7,414,0,6,1.93
2020/12/26,02,青森県,8,422,1,7,2.57
2020/12/27,02,青森県,6,428,0,7,3.05
2020/12/28,02,青森県,10,438,0,7,3.77
2020/12/29,02,青森県,15,453,1,8,4.57
2020/12/30,02,青森県,6,459,0,8,4.49
2020/12/31,02,青森県,23,482,0,8,6.02
2021/1/1,02,青森県,10,492,0,8,6.26
2021/1/2,02,青森県,4,496,0,8,5.94
2021/1/3,02,青森県,10,506,0,8,6.26
2021/1/4,02,青森県,10,516,0,8,6.26
2021/1/5,02,青森県,7,523,0,8,5.62
2021/1/6,02,青森県,14,537,0,8,6.26
2021/1/7,02,青森県,8,545,0,8,5.06
2021/1/8,02,青森県,9,554,0,8,4.98
2021/1/9,02,青森県,5,559,0,8,5.06
2021/1/10,02,青森県,2,561,0,8,4.41
2021/1/11,02,青森県,6,567,0,8,4.09
2021/1/12,02,青森県,2,569,0,8,3.69
2021/1/13,02,青森県,13,582,0,8,3.61
2021/1/14,02,青森県,25,607,0,8,4.98
2021/1/15,02,青森県,15,622,0,8,5.46
2021/1/16,02,青森県,13,635,0,8,6.1
2021/1/17,02,青森県,8,643,0,8,6.58
2021/1/18,02,青森県,1,644,0,8,6.18
2021/1/19,02,青森県,12,656,0,8,6.98
2021/1/20,02,青森県,4,660,1,9,6.26
2021/1/21,02,青森県,6,666,0,9,4.74
2021/1/22,02,青森県,2,668,0,9,3.69
2021/1/23,02,青森県,9,677,0,9,3.37
2021/1/24,02,青森県,0,677,0,9,2.73
2021/1/25,02,青森県,4,681,2,11,2.97
2021/1/26,02,青森県,10,691,0,11,2.81
2021/1/27,02,青森県,4,695,0,11,2.81
2021/1/28,02,青森県,4,699,2,13,2.65
2021/1/29,02,青森県,3,702,0,13,2.73
2021/1/30,02,青森県,9,711,0,13,2.73
2021/1/31,02,青森県,6,717,0,13,3.21
2021/2/1,02,青森県,0,717,0,13,2.89
2021/2/2,02,青森県,7,724,0,13,2.65
2021/2/3,02,青森県,6,730,0,13,2.81
2021/2/4,02,青森県,6,736,0,13,2.97
2021/2/5,02,青森県,2,738,0,13,2.89
2021/2/6,02,青森県,2,740,0,13,2.33
2021/2/7,02,青森県,4,744,0,13,2.17
2021/2/8,02,青森県,0,744,0,13,2.17
2021/2/9,02,青森県,6,750,0,13,2.09
2021/2/10,02,青森県,40,790,1,14,4.82
2021/2/11,02,青森県,4,794,1,15,4.65
2021/2/12,02,青森県,0,794,1,16,4.49
2021/2/13,02,青森県,7,801,0,16,4.9
2021/2/14,02,青森県,4,805,1,17,4.9
2021/2/15,02,青森県,1,806,0,17,4.98
2021/2/16,02,青森県,4,810,0,17,4.82
2021/2/17,02,青森県,2,812,1,18,1.77
2021/2/18,02,青森県,0,812,0,18,1.44
2021/2/19,02,青森県,0,812,1,19,1.44
2021/2/20,02,青森県,0,812,0,19,0.88
2021/2/21,02,青森県,0,812,0,19,0.56
2021/2/22,02,青森県,0,812,0,19,0.48
2021/2/23,02,青森県,1,813,0,19,0.24
2021/2/24,02,青森県,0,813,1,20,0.08
2021/2/25,02,青森県,1,814,0,20,0.16
2021/2/26,02,青森県,2,816,0,20,0.32
2021/2/27,02,青森県,0,816,0,20,0.32
2021/2/28,02,青森県,0,816,0,20,0.32
2021/3/1,02,青森県,0,816,0,20,0.32
2021/3/2,02,青森県,1,817,0,20,0.32
2021/3/3,02,青森県,0,817,0,20,0.32
2021/3/4,02,青森県,1,818,0,20,0.32
2021/3/5,02,青森県,2,820,0,20,0.32
2021/3/6,02,青森県,0,820,0,20,0.32
2021/3/7,02,青森県,0,820,0,20,0.32
2021/3/8,02,青森県,0,820,0,20,0.32
2021/3/9,02,青森県,2,822,0,20,0.4
2021/3/10,02,青森県,6,828,0,20,0.88
2021/3/11,02,青森県,10,838,0,20,1.61
2021/3/12,02,青森県,6,844,0,20,1.93
2021/3/13,02,青森県,8,852,0,20,2.57
2021/3/14,02,青森県,7,859,0,20,3.13
2021/3/15,02,青森県,4,863,0,20,3.45
2021/3/16,02,青森県,14,877,0,20,4.41
2021/3/17,02,青森県,4,881,0,20,4.25
2021/3/18,02,青森県,4,885,0,20,3.77
2021/3/19,02,青森県,5,890,0,20,3.69
2021/3/20,02,青森県,5,895,0,20,3.45
2021/3/21,02,青森県,1,896,0,20,2.97
2021/3/22,02,青森県,0,896,0,20,2.65
2021/3/23,02,青森県,6,902,0,20,2.01
2021/3/24,02,青森県,7,909,0,20,2.25
2021/3/25,02,青森県,12,921,0,20,2.89
2021/3/26,02,青森県,8,929,0,20,3.13
2021/3/27,02,青森県,3,932,0,20,2.97
2021/3/28,02,青森県,12,944,0,20,3.85
2021/3/29,02,青森県,0,944,0,20,3.85
2021/3/30,02,青森県,6,950,0,20,3.85
2021/3/31,02,青森県,81,1031,0,20,9.79
2021/4/1,02,青森県,8,1039,0,20,9.47
2021/4/2,02,青森県,19,1058,0,20,10.35
2021/4/3,02,青森県,12,1070,0,20,11.08
2021/4/4,02,青森県,10,1080,0,20,10.91
2021/4/5,02,青森県,6,1086,0,20,11.4
2021/4/6,02,青森県,22,1108,0,20,12.68
2021/4/7,02,青森県,11,1119,0,20,7.06
2021/4/8,02,青森県,12,1131,0,20,7.38
2021/4/9,02,青森県,13,1144,0,20,6.9
2021/4/10,02,青森県,15,1159,0,20,7.14
2021/4/11,02,青森県,4,1163,0,20,6.66
2021/4/12,02,青森県,14,1177,0,20,7.3
2021/4/13,02,青森県,19,1196,0,20,7.06
2021/4/14,02,青森県,19,1215,0,20,7.7
2021/4/15,02,青森県,45,1260,0,20,10.35
2021/4/16,02,青森県,13,1273,0,20,10.35
2021/4/17,02,青森県,26,1299,0,20,11.24
